id,attn1,attn2,practice_sim_1,practice_sim_2,practice_sim_3,practice_sim_4,pair,rating_num,order,q1,q2,q1_program,q2_program,q1_standard,q2_standard,similarity,dist_tree,sim_text,sim_text_standard,intersecting_functions12,intersecting_functions21,intersecting_arguments12,intersecting_arguments21,intersecting_all12,intersecting_all21
24,1,1,1,1,5,6,39,5,12,How many monsters have square heads?,What head does the red thing have?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,1,11,0.4464091360569,0.7074099779129028,1,0.2,1,0.25,1,0.2222222222222222
24,1,1,1,1,5,6,4,6,21,How many legs does the purple monster have?,How many legs does the blue monster have?,(legs p),(legs b),How many legs does the purple monster have?,How many legs does the blue monster have?,5,0,0.8903583288192749,0.8903583288192749,1,1,0,0,0.5,0.5
24,1,1,1,1,5,6,7,7,21,Do most of the monsters in the box have square or round heads?,Does the blue monster have a square head?,(> (++ (map (lambda x0 (== (shape x0) Square)) (set b r p))) (++ (map (lambda x0 (== (shape x0) Circle)) (set b r p)))),(== (shape b) Square),Are there more monsters with square heads or circle heads?,Does the blue monster have a square head?,4,22,0.733221173286438,0.7524884939193726,1,0.3333333333333333,1,0.4,1,0.36363636363636365
24,1,1,1,1,5,6,24,8,12,How many monsters have a round head?,How many monsters have two legs?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),How many monsters have a circle head?,How many monsters have two legs?,2,2,0.7012515664100647,0.7016270160675049,0.8,0.8,0.75,0.75,0.7777777777777778,0.7777777777777778
24,1,1,1,1,5,6,87,9,21,Does the purple monster have a circle head?,How many feet the blue monster have?,(== (shape p) Circle),(legs b),Does the purple monster have a circle head?,How many legs does the blue monster have?,1,3,0.5212509632110596,0.5856258869171143,0,0,0,0,0,0
24,1,1,1,1,5,6,71,10,21,Are the purple and blue monsters head the same shape?,Is the blue monsters head the same shape as the purple monster's head?,(== (shape p) (shape b)),(== (shape b) (shape p)),Is the purple monster's head the same shape as the blue monster's head?,Is the blue monster's head the same shape as the purple monster's head?,6,0,0.9692419767379761,0.9957899451255798,1,1,1,1,1,1
24,1,1,1,1,5,6,76,11,12,Do all of the monsters have a different number of legs?,Does the blue and purple monsters have each two legs?,(== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) 3),(and (== (legs b) 2) (== (legs p) 2)),Do all the monsters have a different number of legs?,Do the blue monster and the purple monster both have two legs?,5,12,0.797990083694458,0.7689164280891418,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.4
24,1,1,1,1,5,6,36,12,21,Do they both have circle heads?,Do all the monsters have a circle head?,(and (== (shape b) Circle) (== (shape r) Circle)),(all (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do the blue monster and the red monster both have a circle head?,Do all the monsters have a circle head?,6,9,0.7403696179389954,0.8517022132873535,0.4,0.6666666666666666,0.75,1,0.5555555555555556,0.8333333333333334
24,1,1,1,1,5,6,15,13,21,Does the red monster have three legs?,Do the blue and purple monsters have the same shape head as the red monster?,(== (legs r) 3),(=== (map (lambda x0 (shape x0)) (set b r p))),Does the red monster have three legs?,Do all the monsters have the same head shape?,1,10,0.6008732318878174,0.5317307710647583,0,0,0.3333333333333333,0.5,0.14285714285714285,0.25
24,1,1,1,1,5,6,96,14,21,How many monsters have circle heads?,How many monsters have the a square head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have a circle head?,How many monsters have a square head?,6,0,0.8300817012786865,0.8565942645072937,1,1,0.75,0.75,0.8888888888888888,0.8888888888888888
24,1,1,1,1,5,6,19,15,12,Hoe many monsters have round heads?,Does the blue and purple monster have the same amount of legs?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(== (legs b) (legs p)),How many monsters have a circle head?,Does the blue monster have the same number of legs as the purple monster?,1,11,0.4458349645137787,0.5464787483215332,0.5,0.2,1,0.5,0.75,0.3333333333333333
25,1,1,4,2,1,2,48,1,21,"Does the purple one have one leg, and the blue one have a square head, and and it has two legs and the red one has a circle head and it has three legs?",How many monsters have two legs?,(and (and (and (== (legs b) 2) (== (shape b) Square)) (and (== (legs r) 3) (== (shape r) Circle))) (== (legs p) 1)),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),"Does the blue monster have two legs and a square head, the red monster have three legs and a circle head, and the purple monster have one leg?",How many monsters have two legs?,3,20,0.6003146767616272,0.7880690693855286,0.4,0.5,1,0.5,0.6666666666666666,0.5
25,1,1,4,2,1,2,51,2,21,What is the shape of the red monster's head?,Does the purple monster have the same legs and head as the red monster?,(shape r),(and (== (legs p) (legs r)) (== (shape p) (shape r))),What shape is the red monster's head?,Does the purple monster have the same number of legs and head shape as the red monster?,4,9,0.732853889465332,0.7585862278938293,0.25,1,0.5,1,0.3333333333333333,1
25,1,1,4,2,1,2,54,3,21,How many legs does the red monster have?,How many monsters have a circle head?,(legs r),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),How many legs does the red monster have?,How many monsters have a circle head?,3,11,0.6103970408439636,0.6103970408439636,0,0,0.25,1,0.1111111111111111,0.5
25,1,1,4,2,1,2,21,4,21,How many legs are there total?,How many monsters have a square head?,(++ (map (lambda x0 (legs x0)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many legs do all the monsters have combined together?,How many monsters have a square head?,2,3,0.363623708486557,0.6724658012390137,0.6,0.75,0.75,1,0.6666666666666666,0.8571428571428571
25,1,1,4,2,1,2,91,5,21,Do all the monsters have the same shape head?,Is the red one circle?,(=== (map (lambda x0 (shape x0)) (set b r p))),(== (shape r) Circle),Do all the monsters have the same head shape?,Does the red monster have a circle head?,4,9,0.328628808259964,0.7066839933395386,0.5,0.25,0.5,0.3333333333333333,0.5,0.2857142857142857
25,1,1,4,2,1,2,66,6,12,Does any of the monsters have circle heads?,Does they all have the same number of legs?,(any (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(=== (map (lambda x0 (legs x0)) (set b r p))),Do any of the monsters have a circle head?,Do all the monsters have the same number of legs?,3,4,0.33141040802001953,0.5826675891876221,0.5,0.4,1,0.75,0.7142857142857143,0.5555555555555556
25,1,1,4,2,1,2,99,7,12,How many legs does the red monster have?,Does the red monster have the same number of legs as the blue monster?,(legs r),(== (legs r) (legs b)),How many legs does the red monster have?,Does the red monster have the same number of legs as the blue monster?,3,3,0.8692526817321777,0.8692526817321777,0.5,1,0.5,1,0.5,1
25,1,1,4,2,1,2,15,8,12,Does the red monster have three legs?,Do the blue and purple monsters have the same shape head as the red monster?,(== (legs r) 3),(=== (map (lambda x0 (shape x0)) (set b r p))),Does the red monster have three legs?,Do all the monsters have the same head shape?,4,10,0.6008732318878174,0.5317307710647583,0,0,0.3333333333333333,0.5,0.14285714285714285,0.25
25,1,1,4,2,1,2,86,9,12,Is the purple monster the only one with a square head?,What shape does the red head have?,(and (and (== (shape r) Circle) (== (shape b) Circle)) (== (shape p) Square)),(shape r),"Does the red monster have a circle head, the blue monster have a circle head, and the purple monster have a square head?",What shape is the red monster's head?,3,12,0.5657765865325928,0.7691590785980225,1,0.3333333333333333,1,0.2,1,0.25
25,1,1,4,2,1,2,56,10,21,What is the red monster's head shape is it a circle or a square?,How many monsters have three legs?,(shape r),(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),What shape is the red monster's head?,How many monsters have three legs?,4,11,0.5318495035171509,0.5512861013412476,0,0,0.25,1,0.1111111111111111,0.5
25,1,1,4,2,1,2,5,11,21,What's the blue monster head shape?,How many monsters have square heads?,(shape b),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),What shape is the blue monster's head?,How many monsters have a square head?,3,11,0.6543617248535156,0.7162408232688904,0.2,1,0.25,1,0.2222222222222222,1
25,1,1,4,2,1,2,85,12,12,Does the blue monster have the same amount of legs as the purple and red monster?,Do the blue and red look the same?,(=== (map (lambda x0 (legs x0)) (set b r p))),(and (== (legs b) (legs r)) (== (shape b) (shape r))),Do all the monsters have the same number of legs?,Does the blue monster have the same number of legs and head shape as the red monster?,2,10,0.5764070749282837,0.7854431867599487,0.25,0.25,1,0.6666666666666666,0.5,0.42857142857142855
25,1,1,4,2,1,2,27,13,21,Do all of the monsters have three legs?,What kind of head is the blue monster?,(all (map (lambda x0 (== (legs x0) 3)) (set b r p))),(shape b),Do all the monsters have three legs?,What shape is the blue monster's head?,3,11,0.4792250394821167,0.5343442559242249,0,0,1,0.25,0.5,0.1111111111111111
25,1,1,4,2,1,2,70,14,12,Does the purple monster have a square head?,Is the purple monster one leg?,(== (shape p) Square),(== (legs p) 1),Does the purple monster have a square head?,Does the purple monster have one leg?,1,2,0.6627398729324341,0.7064086198806763,0.5,0.5,0.5,0.5,0.5,0.5
25,1,1,4,2,1,2,49,15,12,How many square heads?,What shape is the red monster's head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,2,11,0.4723742604255676,0.7074099779129028,1,0.2,1,0.25,1,0.2222222222222222
26,1,1,1,1,4,4,39,1,12,How many monsters have square heads?,What head does the red thing have?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,4,11,0.4464091360569,0.7074099779129028,1,0.2,1,0.25,1,0.2222222222222222
26,1,1,1,1,4,4,28,2,21,How many legs does the purple monster have?,Does the blue monster have a circle head?,(legs p),(== (shape b) Circle),How many legs does the purple monster have?,Does the blue monster have a circle head?,1,3,0.5574324131011963,0.5574324131011963,0,0,0,0,0,0
26,1,1,1,1,4,4,44,3,12,How many legs does the blue one have?,How many legs does the blue monster have?,(legs b),(legs b),How many legs does the blue monster have?,How many legs does the blue monster have?,6,0,0.8491014838218689,1,1,1,1,1,1,1
26,1,1,1,1,4,4,65,4,12,How many monsters have a circle head?,How many legs does the purple monster have?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(legs p),How many monsters have a circle head?,How many legs does the purple monster have?,1,11,0.6032723188400269,0.6032723188400269,0,0,1,0.25,0.5,0.1111111111111111
26,1,1,1,1,4,4,41,5,12,How many monsters have circle heads?,How many square heads are there?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have a circle head?,How many monsters have a square head?,4,0,0.6192860007286072,0.8565942645072937,1,1,0.75,0.75,0.8888888888888888,0.8888888888888888
26,1,1,1,1,4,4,13,6,21,How many legs does the blue monster have?,What are the shapes of the red monsters head?,(legs b),(shape r),How many legs does the blue monster have?,What shape is the red monster's head?,1,1,0.5348821878433228,0.5853571891784668,0,0,0,0,0,0
26,1,1,1,1,4,4,30,7,12,How many legs does the blue monster have?,Does the purple monster have less than three legs?,(legs b),(< (legs p) 3),How many legs does the blue monster have?,Does the purple monster have less than three legs?,4,2,0.8265516757965088,0.8265516757965088,0.5,1,0,0,0.25,0.5
26,1,1,1,1,4,4,48,8,21,"Does the purple one have one leg, and the blue one have a square head, and and it has two legs and the red one has a circle head and it has three legs?",How many monsters have two legs?,(and (and (and (== (legs b) 2) (== (shape b) Square)) (and (== (legs r) 3) (== (shape r) Circle))) (== (legs p) 1)),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),"Does the blue monster have two legs and a square head, the red monster have three legs and a circle head, and the purple monster have one leg?",How many monsters have two legs?,4,20,0.6003146767616272,0.7880690693855286,0.4,0.5,1,0.5,0.6666666666666666,0.5
26,1,1,1,1,4,4,47,9,12,How many of them have square heads?,Do any of them have three legs?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(any (map (lambda x0 (== (legs x0) 3)) (set b r p))),How many monsters have a square head?,Do any of the monsters have three legs?,1,3,0.4865145981311798,0.6673029661178589,0.6,0.6,0.75,0.75,0.6666666666666666,0.6666666666666666
26,1,1,1,1,4,4,23,10,12,Does the blue and red monster have the same head as the purple?,How many circle headed monsters are there?,(=== (map (lambda x0 (shape x0)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do all the monsters have the same head shape?,How many monsters have a circle head?,4,3,0.5179398059844971,0.7607579231262207,0.6,0.75,0.75,1,0.6666666666666666,0.8571428571428571
26,1,1,1,1,4,4,88,11,12,What is the shape of the red monster's head?,Does the red monster have three legs?,(shape r),(== (legs r) 3),What shape is the red monster's head?,Does the red monster have three legs?,1,3,0.6911848187446594,0.705772876739502,0,0,0.5,1,0.25,0.5
26,1,1,1,1,4,4,18,12,21,How many monsters have three legs?,Do all monsters with three legs have square heads?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(all (map (lambda x0 (== (shape x0) Square)) (legsObjects 3))),How many monsters have three legs?,Do all the three-legged monsters have a square head?,4,7,0.8055595755577087,0.7791336178779602,0.4,0.4,0.5,0.25,0.42857142857142855,0.3333333333333333
26,1,1,1,1,4,4,52,13,12,How many legs does the purple monster have?,Do the red and blue monster's have the same shape head as the purple monster?,(legs p),(=== (map (lambda x0 (shape x0)) (set b r p))),How many legs does the purple monster have?,Do all the monsters have the same head shape?,1,9,0.5989721417427063,0.46998822689056396,0,0,0.3333333333333333,1,0.14285714285714285,0.5
26,1,1,1,1,4,4,14,14,21,The blue monster have the square?,Does the purple monster have two legs?,(== (shape b) Square),(== (legs p) 2),Does the blue monster have a square head?,Does the purple monster have two legs?,1,2,0.6452778577804565,0.6652539968490601,0.5,0.5,0,0,0.25,0.25
26,1,1,1,1,4,4,1,15,21,How many legs does purple have?,How many monsters have one foots?,(legs p),(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),How many legs does the purple monster have?,How many monsters have one leg?,3,11,0.5326904058456421,0.8165104389190674,0.2,1,0.25,1,0.2222222222222222,1
