id,trial,AgeGroup,AgeGroup_Split,age_yr,age_mo,age_mo_center,n_attempts_color,n_attempts_head,n_attempts_legs,trial_index,hint_a,hint_b,hint_c,r_shape,r_legs,b_shape,b_legs,p_shape,p_legs,question,question_standard,question_program,question_abstracted_idealized,EIG,entropy,notes,n_operations,n_unique_operations,same_as_last,sim_to_last_standard,prev_trial_indices_reuse,prev_trial_indices_remixing
1131,2,Kids,9- to 10-year-olds,9,117,20.91836734693878,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Do each of the monsters have different numbered legs?,Do all the monsters have a different number of legs?,(== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) 3),(== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) n),0.7642045065086197,6.754887502163456,NA,6,6,NA,NA,NA,NA
1131,3,Kids,9- to 10-year-olds,9,117,20.91836734693878,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Do any of the monsters have the same number of legs as the red monster?,Does either the blue monster or the purple monster have the same number of legs as the red monster?,(or (== (legs b) (legs r)) (== (legs p) (legs r))),(or (== (legs c) (legs c)) (== (legs c) (legs c))),0.9910760598382222,3.169925001442312,NA,7,3,0,0.8420662879943848,5,5
1131,4,Kids,9- to 10-year-olds,9,117,20.91836734693878,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Are any of the other monsters heads square?,Does either the purple monster or the blue monster have a square head?,(or (== (shape p) Square) (== (shape b) Square)),(or (== (shape c) s) (== (shape c) s)),0.8112781244591328,3.584962500721156,NA,5,3,0,0.7049083113670349,"5,11","5,11"
1133,1,Kids,7- to 8-year-olds,8,98,1.9183673469387799,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,How much legs does the purple monster has?,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,4.169925001442313,NA,1,1,NA,NA,NA,NA
1133,2,Kids,7- to 8-year-olds,8,98,1.9183673469387799,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,NA,NA,NA,NA,NA,5.169925001442311,skipped,NA,NA,NA,NA,NA,NA
1133,3,Kids,7- to 8-year-olds,8,98,1.9183673469387799,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,NA,NA,NA,NA,NA,4.754887502163473,skipped,NA,NA,NA,NA,NA,NA
1133,4,Kids,7- to 8-year-olds,8,98,1.9183673469387799,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,NA,NA,NA,NA,NA,3,skipped,NA,NA,NA,NA,NA,NA
1134,1,Kids,7- to 8-year-olds,8,103,6.91836734693878,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Does the blue and purple monster have the same amount of legs?,Does the blue monster have the same number of legs as the purple monster?,(== (legs b) (legs p)),(== (legs c) (legs c)),0.9182958340544896,3.169925001442312,NA,3,2,NA,NA,NA,NA
1134,2,Kids,7- to 8-year-olds,8,103,6.91836734693878,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Does the red monster have a circle head?,Does the red monster have a circle head?,(== (shape r) Circle),(== (shape c) s),1,2,NA,2,2,0,0.5838671922683716,11,11
1134,3,Kids,7- to 8-year-olds,8,103,6.91836734693878,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Does the red monster have one leg?,Does the red monster have one leg?,(== (legs r) 1),(== (legs c) n),0.9182958340544896,3.584962500721156,NA,2,2,0,0.7623286843299866,"11,2","11,2"
1134,4,Kids,7- to 8-year-olds,8,103,6.91836734693878,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,Does the purple monster have three legs?,Does the purple monster have three legs?,(== (legs p) 3),(== (legs c) n),0.9182958340544896,1.584962500721156,NA,2,2,1,0.8468129634857178,"11,2,3","11,2"
1136,1,Kids,9- to 10-year-olds,9,112,15.91836734693878,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,Is it the same shape as a human head or emoji?,Does the red monster have a circle head?,(== (shape r) Circle),(== (shape c) s),1,1,NA,2,2,NA,NA,NA,NA
1136,2,Kids,9- to 10-year-olds,9,112,15.91836734693878,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does it have straight sides?,NA,NA,NA,NA,2.584962500721156,ambiguous,NA,NA,NA,NA,NA,NA
1136,3,Kids,9- to 10-year-olds,9,112,15.91836734693878,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Does it have no straight sides?,NA,NA,NA,NA,3,ambiguous,NA,NA,NA,NA,NA,NA
1136,4,Kids,9- to 10-year-olds,9,112,15.91836734693878,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Is it human head and legs?,NA,NA,NA,NA,5.169925001442311,ambiguous,NA,NA,NA,NA,NA,NA
1137,1,Kids,7- to 8-year-olds,7,89,-7.08163265306122,3,2,4,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Three legs,NA,NA,NA,NA,2.584962500721156,invalid,NA,NA,NA,NA,NA,NA
1137,2,Kids,7- to 8-year-olds,7,89,-7.08163265306122,3,2,4,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,One legs two leg three legs,NA,NA,NA,NA,4.754887502163473,invalid,NA,NA,NA,NA,NA,NA
1137,3,Kids,7- to 8-year-olds,7,89,-7.08163265306122,3,2,4,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Two legs two square heads and one circle head,NA,NA,NA,NA,4.584962500721156,invalid,NA,NA,NA,NA,NA,NA
1137,4,Kids,7- to 8-year-olds,7,89,-7.08163265306122,3,2,4,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,Circle head,NA,NA,NA,NA,1,invalid,NA,NA,NA,NA,NA,NA
1139,1,Kids,7- to 8-year-olds,8,97,0.9183673469387799,3,2,5,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,What shape is the red monster's head?,What shape is the red monster's head?,(shape r),(shape c),1,2.584962500721156,NA,1,1,NA,NA,NA,NA
1139,2,Kids,7- to 8-year-olds,8,97,0.9183673469387799,3,2,5,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,can you tell me how are all of the monsters?,NA,NA,NA,NA,6.1699250014423175,invalid,NA,NA,NA,NA,NA,NA
1139,3,Kids,7- to 8-year-olds,8,97,0.9183673469387799,3,2,5,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,how old is the red monster,NA,NA,NA,NA,3.584962500721156,invalid,NA,NA,NA,NA,NA,NA
1139,4,Kids,7- to 8-year-olds,8,97,0.9183673469387799,3,2,5,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,NA,NA,NA,NA,NA,5.169925001442311,skipped,NA,NA,NA,NA,NA,NA
1140,1,Kids,7- to 8-year-olds,7,84,-12.08163265306122,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,"What shape is the red monster's head shape, is it a circle or a square?",What shape is the red monster's head?,(shape r),(shape c),1,1,NA,1,1,NA,NA,NA,NA
1140,2,Kids,7- to 8-year-olds,7,84,-12.08163265306122,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,NA,NA,NA,NA,NA,2,skipped,NA,NA,NA,NA,NA,NA
1140,3,Kids,7- to 8-year-olds,7,84,-12.08163265306122,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,NA,NA,NA,NA,NA,3.584962500721156,skipped,NA,NA,NA,NA,NA,NA
1140,4,Kids,7- to 8-year-olds,7,84,-12.08163265306122,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,"What is the blue monster's legs, is it one or two or three?",How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,3.169925001442312,NA,1,1,0,0.5853571891784668,14,14
1141,1,Kids,7- to 8-year-olds,8,100,3.91836734693878,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Does any of them have two legs?,Do any of the monsters have two legs?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.991076059838222,4.169925001442313,NA,5,5,NA,NA,NA,NA
1141,2,Kids,7- to 8-year-olds,8,100,3.91836734693878,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,What shape is the red monster's head?,What shape is the red monster's head?,(shape r),(shape c),1,1,NA,1,1,0,0.5506043434143066,9,9
1141,3,Kids,7- to 8-year-olds,8,100,3.91836734693878,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,NA,NA,NA,NA,NA,5.169925001442311,skipped,NA,NA,NA,NA,NA,NA
1141,4,Kids,7- to 8-year-olds,8,100,3.91836734693878,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many monsters have two legs?,How many monsters have two legs?,(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,3.169925001442312,NA,5,5,0,0.9270006418228149,"9,14","9,14"
1143,1,Kids,7- to 8-year-olds,8,97,0.9183673469387799,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How many monsters have two legs?,How many monsters have two legs?,(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.6982458350160314,4.754887502163473,NA,5,5,NA,NA,NA,NA
1143,2,Kids,7- to 8-year-olds,8,97,0.9183673469387799,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,How many of their heads are circle?,How many monsters have a circle head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,6.1699250014423175,NA,5,5,0,0.7016270756721497,8,8
1143,3,Kids,7- to 8-year-olds,8,97,0.9183673469387799,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,How many monsters have one leg?,How many monsters have one leg?,(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,4.169925001442313,NA,5,5,1,0.6764651536941528,"8,7",7
1143,4,Kids,7- to 8-year-olds,8,97,0.9183673469387799,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does the red monster have a circle head?,Does the red monster have a circle head?,(== (shape r) Circle),(== (shape c) s),0.9999999999999996,5.169925001442311,NA,2,2,0,0.8003925681114197,"8,7,9","8,7,9"
1146,1,Kids,5- to 6-year-olds,5,69,-27.08163265306122,3,3,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,what are reds' [inaudible]?,NA,NA,NA,NA,4.754887502163473,bad audio,NA,NA,NA,NA,NA,NA
1146,2,Kids,5- to 6-year-olds,5,69,-27.08163265306122,3,3,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,what are purple's head and feet?,NA,NA,NA,NA,4.169925001442313,invalid,NA,NA,NA,NA,NA,NA
1146,3,Kids,5- to 6-year-olds,5,69,-27.08163265306122,3,3,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,what are blue's head and purple's head?,NA,NA,NA,NA,3.584962500721156,invalid,NA,NA,NA,NA,NA,NA
1146,4,Kids,5- to 6-year-olds,5,69,-27.08163265306122,3,3,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,what are blue's head and what are red's feet?,NA,NA,NA,NA,6.1699250014423175,invalid,NA,NA,NA,NA,NA,NA
1147,1,Kids,9- to 10-year-olds,9,114,17.91836734693878,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,What is your favorite animal?,NA,NA,NA,NA,4.169925001442313,invalid,NA,NA,NA,NA,NA,NA
1147,2,Kids,9- to 10-year-olds,9,114,17.91836734693878,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,NA,NA,NA,NA,NA,1.584962500721156,skipped,NA,NA,NA,NA,NA,NA
1147,3,Kids,9- to 10-year-olds,9,114,17.91836734693878,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,I think the purple monster has one leg,NA,NA,NA,NA,4.754887502163473,invalid,NA,NA,NA,NA,NA,NA
1147,4,Kids,9- to 10-year-olds,9,114,17.91836734693878,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,I think the blue and purple monster have two legs,NA,NA,NA,NA,3.169925001442312,invalid,NA,NA,NA,NA,NA,NA
1149,1,Kids,9- to 10-year-olds,9,113,16.91836734693878,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,Does the red monster have the same shape head as the blue monster?,Is the red monster's head the same shape as the blue monster's head?,(== (shape r) (shape b)),(== (shape c) (shape c)),1,1,NA,3,2,NA,NA,NA,NA
1149,2,Kids,9- to 10-year-olds,9,113,16.91836734693878,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Is the red monster the same as the purple monster with two legs and a square head?,Does the red monster have two legs and a square head?,(and (== (legs r) 2) (== (shape r) Square)),(and (== (legs c) n) (== (shape c) s)),0.6500224216483543,2.584962500721156,NA,5,4,0,0.7622679471969604,14,14
1149,3,Kids,9- to 10-year-olds,9,113,16.91836734693878,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How many legs does each monster have?,NA,NA,NA,NA,4.754887502163473,invalid,NA,NA,NA,NA,NA,NA
1149,4,Kids,9- to 10-year-olds,9,113,16.91836734693878,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Does the blue monster and the purple monster have the same amount of feet?,Does the blue monster have the same number of legs as the purple monster?,(== (legs b) (legs p)),(== (legs c) (legs c)),0.9182958340544896,3.169925001442312,NA,3,2,0,0.7301928997039795,"14,10","14,10"
1151,1,Kids,9- to 10-year-olds,10,124,27.91836734693878,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do the square headed monsters have less than three legs?,Do all the square-headed monsters have less than three legs?,(all (map (lambda x0 (< (legs x0) 3)) (shapeObjects Square))),(all (map (lambda x0 (< (legs x0) n)) (shapeObjects s))),0.9910760598382218,4.754887502163473,NA,5,5,NA,NA,NA,NA
1151,2,Kids,9- to 10-year-olds,10,124,27.91836734693878,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does the two legged monster have a square head?,NA,NA,NA,NA,5.169925001442311,ambiguous,NA,NA,NA,NA,NA,NA
1151,3,Kids,9- to 10-year-olds,10,124,27.91836734693878,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Do the square headed monsters have more than one leg?,Do all the square-headed monsters have more than one leg?,(all (map (lambda x0 (> (legs x0) 1)) (shapeObjects Square))),(all (map (lambda x0 (> (legs x0) n)) (shapeObjects s))),0.6500224216483539,4.169925001442313,NA,5,5,0,0.9369341135025024,8,8
1151,4,Kids,9- to 10-year-olds,10,124,27.91836734693878,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,How many square headed monsters are there with less than three legs?,How many square-headed monsters have less than three legs?,(++ (map (lambda x0 (< (legs x0) 3)) (shapeObjects Square))),(++ (map (lambda x0 (< (legs x0) n)) (shapeObjects s))),1.4591479170272446,4.584962500721156,NA,5,5,0,0.9490340948104858,"8,9","8,9"
1152,1,Kids,5- to 6-year-olds,6,77,-19.08163265306122,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does the purple monster have round head?,Does the purple monster have a circle head?,(== (shape p) Circle),(== (shape c) s),0.9999999999999998,4.584962500721156,NA,2,2,NA,NA,NA,NA
1152,2,Kids,5- to 6-year-olds,6,77,-19.08163265306122,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,Does the purple monster have a square head?,Does the purple monster have a square head?,(== (shape p) Square),(== (shape c) s),1,6.1699250014423175,NA,2,2,1,NA,12,
1152,3,Kids,5- to 6-year-olds,6,77,-19.08163265306122,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,Does the purple monster have two legs?,Does the purple monster have two legs?,(== (legs p) 2),(== (legs c) n),0.9182958340544896,1.584962500721156,NA,2,2,0,0.7587530016899109,"12,7","12,7"
1152,4,Kids,5- to 6-year-olds,6,77,-19.08163265306122,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Does the purple monster have three legs?,Does the purple monster have three legs?,(== (legs p) 3),(== (legs c) n),0.9182958340544896,6.754887502163456,NA,2,2,1,0.7394754886627197,"12,7,1","12,7"
1153,1,Kids,9- to 10-year-olds,10,130,33.91836734693878,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,How many square heads are there?,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1,2.584962500721156,NA,5,5,NA,NA,NA,NA
1153,2,Kids,9- to 10-year-olds,10,130,33.91836734693878,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,NA,NA,NA,NA,NA,1,skipped,NA,NA,NA,NA,NA,NA
1153,3,Kids,9- to 10-year-olds,10,130,33.91836734693878,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,How many square heads are there?,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.5,3.584962500721156,NA,5,5,1,NA,10,
1153,4,Kids,9- to 10-year-olds,10,130,33.91836734693878,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,How many square heads are there?,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,3,NA,5,5,1,NA,"10,3",
1154,1,Kids,9- to 10-year-olds,10,121,24.91836734693878,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,How many monsters have circle heads?,How many monsters have a circle head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,3,NA,5,5,NA,NA,NA,NA
1154,2,Kids,9- to 10-year-olds,10,121,24.91836734693878,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many monsters have three legs?,How many monsters have three legs?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,3.169925001442312,NA,5,5,0,0.7015421986579895,6,6
1154,3,Kids,9- to 10-year-olds,10,121,24.91836734693878,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,How many monsters have circle heads?,How many monsters have a circle head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.5,3.584962500721156,NA,5,5,1,0.7015421986579895,"6,11",11
1154,4,Kids,9- to 10-year-olds,10,121,24.91836734693878,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,How many monsters have square heads?,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.5,2,NA,5,5,1,0.7185001969337463,"6,11,3",11
1157,1,Kids,9- to 10-year-olds,10,123,26.91836734693878,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,How many monsters have a circle head?,How many monsters have a circle head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.5,2,NA,5,5,NA,NA,NA,NA
1157,2,Kids,9- to 10-year-olds,10,123,26.91836734693878,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,How many monsters have three legs?,How many monsters have three legs?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),0.9182958340544896,2.584962500721156,NA,5,5,0,0.7015421986579895,2,2
1157,3,Kids,9- to 10-year-olds,10,123,26.91836734693878,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,How many monsters have a square head?,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1,1,NA,5,5,1,0.7185001969337463,"2,10",10
1157,4,Kids,9- to 10-year-olds,10,123,26.91836734693878,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,How many monsters have a square head?,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,6.1699250014423175,NA,5,5,1,0.7185001969337463,"2,10,14",10
1158,1,Kids,9- to 10-year-olds,9,111,14.91836734693878,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,blue?,NA,NA,NA,NA,4.754887502163473,invalid,NA,NA,NA,NA,NA,NA
1158,2,Kids,9- to 10-year-olds,9,111,14.91836734693878,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,I don't know,NA,NA,NA,NA,4.169925001442313,skipped,NA,NA,NA,NA,NA,NA
1158,3,Kids,9- to 10-year-olds,9,111,14.91836734693878,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Does the blue monster have a square head?,Does the blue monster have a square head?,(== (shape b) Square),(== (shape c) s),1,2,NA,2,2,NA,NA,NA,NA
1158,4,Kids,9- to 10-year-olds,9,111,14.91836734693878,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Does the red one have a circle head?,Does the red monster have a circle head?,(== (shape r) Circle),(== (shape c) s),1,3,NA,2,2,1,NA,2,
1159,1,Kids,9- to 10-year-olds,10,127,30.91836734693878,3,2,4,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does the blue monster have the same shape head as the purple monster?,Is the blue monster's head the same shape as the purple monster's head?,(== (shape b) (shape p)),(== (shape c) (shape c)),0.9999999999999996,5.169925001442311,NA,3,2,NA,NA,NA,NA
1159,2,Kids,9- to 10-year-olds,10,127,30.91836734693878,3,2,4,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How many legs does the blue monster have?,How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,4.754887502163473,NA,1,1,0,0.5964236855506897,13,13
1159,3,Kids,9- to 10-year-olds,10,127,30.91836734693878,3,2,4,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Does the purple monster have a square head?,Does the purple monster have a square head?,(== (shape p) Square),(== (shape c) s),1,4.169925001442313,NA,2,2,0,0.8227493762969971,"13,8","13,8"
1159,4,Kids,9- to 10-year-olds,10,127,30.91836734693878,3,2,4,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Does the blue monster and the purple monster have the same number of legs?,Does the blue monster have the same number of legs as the purple monster?,(== (legs b) (legs p)),(== (legs c) (legs c)),0.9182958340544896,3.169925001442312,NA,3,2,0,0.8665594458580017,"13,8,9","13,8,9"
1162,1,Kids,9- to 10-year-olds,9,116,19.91836734693878,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,How many have squares as heads?,How many monsters have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,6.1699250014423175,NA,5,5,NA,NA,NA,NA
1162,2,Kids,9- to 10-year-olds,9,116,19.91836734693878,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,how many legs do they have?,NA,NA,NA,NA,4.169925001442313,ambiguous,NA,NA,NA,NA,NA,NA
1162,3,Kids,9- to 10-year-olds,9,116,19.91836734693878,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,How many have how many have circle as their head?,How many monsters have a circle head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,4.584962500721156,NA,5,5,1,NA,7,
1162,4,Kids,9- to 10-year-olds,9,116,19.91836734693878,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,Does the red have a circle head?,Does the red monster have a circle head?,(== (shape r) Circle),(== (shape c) s),1,1,NA,2,2,0,0.8003925681114197,"7,12","7,12"
1163,1,Kids,9- to 10-year-olds,10,123,26.91836734693878,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,How many legs does the red monster have?,How many legs does the red monster have?,(legs r),(legs c),1.584962500721156,3.584962500721156,NA,1,1,NA,NA,NA,NA
1163,2,Kids,9- to 10-year-olds,10,123,26.91836734693878,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How many monsters have three legs?,How many monsters have three legs?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.6982458350160314,4.754887502163473,NA,5,5,0,0.819634199142456,3,3
1163,3,Kids,9- to 10-year-olds,10,123,26.91836734693878,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many monsters have one leg?,How many monsters have one leg?,(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,3.169925001442312,NA,5,5,1,0.8278651237487793,"3,8",3
1163,4,Kids,9- to 10-year-olds,10,123,26.91836734693878,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does the purple monster have?,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,1,1,1,0.8165104985237122,"3,8,11","8,11"
1164,1,Kids,9- to 10-year-olds,9,116,19.91836734693878,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Do all of the monsters have the same amount of legs?,Do all the monsters have the same number of legs?,(=== (map (lambda x0 (legs x0)) (set b r p))),(=== (map (lambda x0 (legs x0)) (set b r p))),0.5032583347756454,4.169925001442313,NA,4,4,NA,NA,NA,NA
1164,2,Kids,9- to 10-year-olds,9,116,19.91836734693878,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Do all the monsters have the same shaped head?,Do all the monsters have the same head shape?,(=== (map (lambda x0 (shape x0)) (set b r p))),(=== (map (lambda x0 (shape x0)) (set b r p))),0.8112781244591324,6.754887502163456,NA,4,4,0,0.6774572134017944,9,9
1164,3,Kids,9- to 10-year-olds,9,116,19.91836734693878,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,Does the purple monster have the same amount of legs than the blue monster and the red monster?,Do all the monsters have the same number of legs?,(=== (map (lambda x0 (legs x0)) (set b r p))),(=== (map (lambda x0 (legs x0)) (set b r p))),0.9182958340544896,1.584962500721156,NA,4,4,1,0.6774572134017944,"9,5",5
